path,energi0,homogenitas0,entropy0,contras0,dissimilarity0,ASM0,correlation0,energi45,homogenitas45,entropy45,contras45,dissimilarity45,ASM45,correlation45,energi90,homogenitas90,entropy90,contras90,dissimilarity90,ASM90,correlation90,energi135,homogenitas135,entropy135,contras135,dissimilarity135,ASM135,correlation135
Fries-Train (107).jpeg,0.0026244721219554697,0.5575581193513321,7.765156518495161,715816960.9999211,5592320.999998861,0.0026244721219554697,0.9536489652817307,0.001855436726796571,0.47155933992329785,8.102608249384556,715816961.0000684,5592320.999998929,0.001855436726796571,0.9305285699490206,0.002532205004522492,0.5666682503530648,7.734108169135867,715816961.0000225,5592321.000001027,0.002532205004522492,0.9648815349104284,0.0018861493561858921,0.46998566144218923,8.12375549219699,715816961.0000833,5592321.0000016885,0.0018861493561858921,0.9259421709312705
Hot Dog - Train (1).jpeg,0.0029692780093444997,0.46978097082746834,7.8204541099734355,715816961.000133,5592321.000000107,0.0029692780093444997,0.9837977273977814,0.0025036655396258834,0.4511637707824637,7.877346321515152,715816960.9999046,5592320.999999585,0.0025036655396258834,0.9874204150474978,0.003391111277136729,0.5126135946160801,7.710986835341753,715816961.0001129,5592320.999999229,0.003391111277136729,0.9869587207344991,0.002206971307590445,0.4116677224083548,8.138929528778542,715816960.99982,5592321.000000217,0.002206971307590445,0.9679373055498867
Hot Dog - Train (1).jpg,0.0019758254218425037,0.6202350290758708,7.181618614717598,715816961.0000695,5592320.999999331,0.0019758254218425037,0.9986110750780905,0.0014338247952773034,0.5339139773446024,7.524538142830124,715816961.0000737,5592321.000000364,0.0014338247952773034,0.9976050584542997,0.002043476457874952,0.6174037640938048,7.173379965317015,715816961.0000359,5592321.000000224,0.002043476457874952,0.9990358284068015,0.0014806696392490643,0.5560155806146341,7.4085982533236034,715816961.000067,5592321.000000853,0.0014806696392490643,0.9982693402827052
Hot Dog - Train (1).png,0.00044455940130661936,0.437251238991525,8.185607693221128,715816961.0000975,5592320.999999636,0.00044455940130661936,0.9971596610627422,0.00033735991107379385,0.3764469297634801,8.463239123738232,715816961.0001118,5592320.9999999935,0.00033735991107379385,0.9949075804782812,0.0004662339268535578,0.4509121137115,8.142668458876864,715816961.0000838,5592320.999999013,0.0004662339268535578,0.9972008880493496,0.0003332159008325041,0.37383622749069595,8.474787613073257,715816961.0001162,5592321.000000258,0.0003332159008325041,0.9949217116568894
Hot Dog - Train (10).jpeg,0.0003021392945237727,0.1888310376499859,9.627342898187326,715816961.000136,5592320.99999913,0.0003021392945237727,0.9433848192315979,0.00018224782477865357,0.1430005506894067,9.935381673206718,715816961.0002246,5592321.0000009835,0.00018224782477865357,0.8915648548742814,0.0002931530819764355,0.18645670043786614,9.637589854935122,715816961.0000778,5592320.999998733,0.0002931530819764355,0.9422293719806918,0.00020572656582878117,0.15293903263632694,9.848313535771466,715816961.0001955,5592321.000002724,0.00020572656582878117,0.9137326243754523
Hot Dog - Train (10).jpg,0.001131558680600591,0.4261495625998847,8.384748470084894,715816960.9999652,5592320.999999273,0.001131558680600591,0.9953394347018524,0.0008300766769247157,0.3226705217923864,8.823951698428933,715816960.999955,5592320.999999545,0.0008300766769247157,0.9906264665786394,0.001015333709177845,0.364606702105257,8.596695239847964,715816960.9999704,5592320.999999968,0.001015333709177845,0.9944197217542787,0.0008152172353871792,0.32217605635260743,8.83123069199377,715816960.9999493,5592320.999999857,0.0008152172353871792,0.990207293861221
Hot Dog - Train (10).png,0.07878136241946351,0.5961535240646402,6.680646444102312,715816961.0001467,5592321.000001139,0.07878136241946351,0.9641809167830983,0.07633181694422789,0.5712070857295801,6.836224767677256,715816960.9998349,5592320.999997737,0.07633181694422789,0.9409498353278076,0.07810874356564651,0.644697960046466,6.511806964448733,715816961.0002589,5592320.999998201,0.07810874356564651,0.9633861590378907,0.07630024923613335,0.5562136679035304,6.923716664084543,715816960.9998406,5592320.999999837,0.07630024923613335,0.9353483233724762
Hot Dog - Train (100).jpeg,0.06267641393845745,0.6957693634957635,5.355571943911843,715816961.0000411,5592321.000000328,0.06267641393845745,0.9873414223193597,0.0573830400876172,0.6891798986498018,5.419826134410858,715816961.0000337,5592320.999999937,0.0573830400876172,0.989724053637928,0.06310283308403387,0.7033362400944198,5.325243362996193,715816961.0000167,5592321.000000155,0.06310283308403387,0.9886775228588383,0.05707131932144314,0.6581108555214743,5.586844228173245,715816961.0000815,5592321.000001167,0.05707131932144314,0.9726790755536151
Hot Dog - Train (100).jpg,0.0003328082463210988,0.22314668456173212,9.509078214685369,715816961.000009,5592321.000002466,0.0003328082463210988,0.9637118379601527,0.00024048930848211467,0.19041865681275874,9.718849516572636,715816961.0000017,5592320.999999445,0.00024048930848211467,0.9448260515220044,0.0003079592771468,0.2239624956706308,9.511376010498278,715816961.0000025,5592321.000001139,0.0003079592771468,0.9633836278842458,0.00022266271478040865,0.18571457807756986,9.759679254441838,715816960.9999999,5592320.99999979,0.00022266271478040865,0.9382614457032199
Hot Dog - Train (101).jpeg,0.0008950820031488396,0.422425488885134,8.402935239578076,715816961.0000473,5592321.000000298,0.0008950820031488396,0.9867357889891346,0.000508289522336234,0.2733286496774087,9.1350231128819,715816961.0001225,5592321.000000434,0.000508289522336234,0.9305710686161054,0.0005978451205438365,0.30587093626329004,8.947206661263444,715816961.0002824,5592321.000001731,0.0005978451205438365,0.9524434242247088,0.000582339473249022,0.3041456688117333,8.951839596837276,715816961.0000587,5592321.000001298,0.000582339473249022,0.962630741825522
Hot Dog - Train (101).jpg,0.0011776461031510277,0.45452168416034533,8.031409022826894,715816960.9998566,5592321.000000519,0.0011776461031510277,0.9964865552995935,0.0009240547775589617,0.3941996734999353,8.290953323540739,715816960.9998691,5592321.000000025,0.0009240547775589617,0.9945916106046043,0.0012002174238589845,0.45928258508400965,8.007332454830486,715816960.9998425,5592321.000000677,0.0012002174238589845,0.9969846959834747,0.0009226805859797042,0.3949073176789114,8.289035135555197,715816960.9998692,5592321.000000012,0.0009226805859797042,0.9943955276333081
Pizza-Train (1).jpeg,0.0007627912364233564,0.23454765711432057,9.377230909660856,715816960.9995979,5592321.000000614,0.0007627912364233564,0.9067818664502747,0.0005518312616003932,0.19624974296022296,9.583701805409131,715816961.0002309,5592321.000000377,0.0005518312616003932,0.8671256368390869,0.0008411124107665464,0.2394971344667468,9.342287548932072,715816961.000209,5592320.999998876,0.0008411124107665464,0.923566444955869,0.0005475025984545982,0.20121823203351547,9.583806795937763,715816961.0002617,5592321.000000513,0.0005475025984545982,0.8649170171711196
Pizza-Train (10).jpeg,0.0004970823690021251,0.25523321732778315,9.310788751047236,715816961.0001184,5592321.0000003725,0.0004970823690021251,0.949037424857241,0.00019077729536768064,0.15942672312670023,9.764547203239449,715816960.9998116,5592320.999998832,0.00019077729536768064,0.8917341410896222,0.0002752450658269493,0.18856864795050116,9.582365698840125,715816961.0001181,5592321.000001056,0.0002752450658269493,0.9290894334600921,0.00019729743099814264,0.16286332626546482,9.745594408208344,715816960.999802,5592321.000000967,0.00019729743099814264,0.8955348316351598
Pizza-Train (100).jpeg,0.0002833882406243676,0.20717311803248747,9.710902093955248,715816961.0001644,5592321.000000554,0.0002833882406243676,0.9097637313035237,0.00016774664107266552,0.16135089545152514,9.99206084663883,715816960.9997972,5592321.0000001835,0.00016774664107266552,0.847828877318556,0.00023405945046075643,0.21104238753693674,9.796556805009144,715816961.0002674,5592320.999999278,0.00023405945046075643,0.893239103442856,0.0001863245831212319,0.16937502277472843,9.925786924839565,715816960.9998045,5592321.000000225,0.0001863245831212319,0.8719860824968316
Pizza-Train (101).jpeg,0.00027338912863046795,0.1492640616074721,9.899029235063475,715816961.0001799,5592320.999999567,0.00027338912863046795,0.912991077415731,0.00016788892566620085,0.12328665939397433,10.084966114795131,715816961.000218,5592320.9999992205,0.00016788892566620085,0.8658717361658445,0.0002391104689653944,0.1393691032292702,9.951798151032355,715816961.000251,5592320.999999387,0.0002391104689653944,0.9014665501637619,0.00017212900363491632,0.12408157653494292,10.095789143422069,715816961.0001996,5592320.999999244,0.00017212900363491632,0.8624214040271639
Pizza-Train (102).jpeg,0.00012140712418540409,0.19227858427970856,9.738954020875699,715816960.9998479,5592321.0000001425,0.00012140712418540409,0.9170651605232404,8.734597594819061e-05,0.1626155828614831,9.950383377745343,715816960.9999259,5592321.000001477,8.734597594819061e-05,0.8707558173435557,0.00011964294982464564,0.1923942280487127,9.783586287174867,715816960.9998325,5592320.99999998,0.00011964294982464564,0.9040831235483437,8.431611328705404e-05,0.15835545786185468,9.951091213493859,715816960.9999164,5592321.000000214,8.431611328705404e-05,0.8724202242435734
Pizza-Train (103).jpeg,0.0006202598520639197,0.2606301027708059,9.33539744947544,715816960.9999695,5592321.000000128,0.0006202598520639197,0.948897635120242,0.000428775085016868,0.2050067452938868,9.620976593730889,715816961.0000516,5592320.999999645,0.000428775085016868,0.9316087416165983,0.0005956093546330702,0.2465777863272853,9.39538287421321,715816961.0000558,5592321.0000008885,0.0005956093546330702,0.9540867113072495,0.0004003148005220688,0.19867734650954122,9.694183990358951,715816960.9999866,5592320.999999577,0.0004003148005220688,0.9049206619738882
Pizza-Train (104).jpeg,0.0001975312252244645,0.27378826988286153,9.1859890516431,715816961.00008,5592321.00000036,0.0001975312252244645,0.9715036718309064,0.00011158743989272237,0.19488518297363536,9.659114709241681,715816960.9999673,5592321.000000853,0.00011158743989272237,0.926999033847862,0.0001410724561315176,0.2269762812600905,9.496565091463358,715816961.0001194,5592320.999999924,0.0001410724561315176,0.9460014624784641,0.00011645862872755033,0.19852379400183756,9.621947306813768,715816960.9999408,5592320.999998964,0.00011645862872755033,0.9328419806709097
Pizza-Train (105).jpeg,0.00021928998602014475,0.2749056409787679,9.262643833078075,715816960.999892,5592320.999999193,0.00021928998602014475,0.9662133461822199,0.0001504906357432648,0.22441027024916002,9.540168111573143,715816961.0001051,5592320.999999145,0.0001504906357432648,0.9437100298094261,0.0002181478767538393,0.2820383034867475,9.239567782201554,715816961.0001032,5592321.00000094,0.0002181478767538393,0.9683248320369819,0.00014938902812243156,0.22302342427002678,9.516175077131235,715816961.0001061,5592320.99999915,0.00014938902812243156,0.9490024026563096
Pizza-Train (106).jpeg,0.00013846183372093519,0.20956460413497174,9.62324575251073,715816961.0001434,5592321.00000081,0.00013846183372093519,0.9323846536986788,9.684703213718942e-05,0.1680790832474679,9.876230036359399,715816960.9997547,5592320.999998152,9.684703213718942e-05,0.88142073078787,0.00011724624632408274,0.18628713208957284,9.742694435638038,715816961.0002322,5592320.99999835,0.00011724624632408274,0.907315524796742,8.656652110071294e-05,0.15603970851831026,9.924975225488398,715816960.9997637,5592320.999998355,8.656652110071294e-05,0.8761199789930273
Pizza-Train (107).jpeg,0.00018176075055510369,0.1977883671554489,9.696025695433402,715816961.00002,5592321.000001123,0.00018176075055510369,0.8961519368310894,0.00013485255908325382,0.16774773141334998,9.92770313564348,715816960.9998509,5592320.999998958,0.00013485255908325382,0.8240228914424704,0.00015711445519723716,0.18325772835565693,9.833493449126452,715816961.0002488,5592320.999998946,0.00015711445519723716,0.8578316032458274,0.00010983697220688585,0.1462212912640068,10.004553841173237,715816960.9996805,5592320.9999997625,0.00010983697220688585,0.8086832163296348
Sandwich-Train (434).jpeg,0.0006771831980390869,0.18683375069834215,9.42937893357506,715816960.9999526,5592321.000000533,0.0006771831980390869,0.9430380671979673,0.0005824300208033498,0.17142463562753443,9.542627852555386,715816960.9998412,5592320.999999885,0.0005824300208033498,0.9179784335877429,0.001179974492355449,0.25096908452820765,9.166916682571618,715816961.0000967,5592320.999999918,0.001179974492355449,0.9522969141170704,0.0005986093919291581,0.1673697555971248,9.577076377953631,715816960.9998143,5592320.999999117,0.0005986093919291581,0.9121483967335531
Sandwich-Train (435).jpeg,0.0004927671607518044,0.25554790258784027,9.462070057925175,715816961.0001318,5592321.000001503,0.0004927671607518044,0.9361985038330078,0.00022540581206652584,0.19260114333396783,9.772000027942418,715816961.0001547,5592320.999996739,0.00022540581206652584,0.8926597838070137,0.00027893968562850327,0.2171260176504072,9.629647769358225,715816961.0000143,5592321.000000886,0.00027893968562850327,0.9183607586875235,0.00024383394746492604,0.19784153335567994,9.744859211876312,715816961.0001129,5592320.999999762,0.00024383394746492604,0.8993029545644728
Sandwich-Train (436).jpeg,0.0021655330603114233,0.2266225573575715,9.137273419669338,715816961.0001762,5592321.0000001425,0.0021655330603114233,0.9503508485958417,0.001408222032158812,0.17673870853928733,9.481007377894942,715816961.000079,5592320.999999519,0.001408222032158812,0.8953709676742247,0.001905018655630989,0.2212775999617768,9.275353211611375,715816961.0001122,5592321.0000005625,0.001905018655630989,0.9311606350361664,0.0014612065496598218,0.1821671001740733,9.447904752687917,715816961.0000437,5592321.000001426,0.0014612065496598218,0.904463753007444
Sandwich-Train (437).jpeg,0.01181579240738265,0.6500166658870544,6.660187813687164,715816961.0000811,5592320.999999232,0.01181579240738265,0.9755535885536943,0.00926016337795988,0.5745723577973211,7.094596110626833,715816961.0000134,5592321.000001419,0.00926016337795988,0.9401959962101076,0.010913365332813148,0.6019356486161732,6.93954571929418,715816960.9999671,5592320.999999493,0.010913365332813148,0.9502559406644101,0.009277435500551915,0.5701149006598124,7.109305654894519,715816961.0000138,5592321.00000112,0.009277435500551915,0.9382496960807616
Sandwich-Train (438).jpeg,0.000200888470053607,0.2365408448653458,9.419075768249384,715816960.9998968,5592320.999998461,0.000200888470053607,0.9468507880655849,0.00012256381427240074,0.1828009999210548,9.721062370228326,715816960.999933,5592320.999997657,0.00012256381427240074,0.9061564474670525,0.00019290868599440824,0.22863461627403098,9.4434206562896,715816960.9998685,5592320.999998907,0.00019290868599440824,0.9451326666233584,0.0001243411061974747,0.18623290053847247,9.690519091022427,715816960.9999323,5592320.999998546,0.0001243411061974747,0.9095523324222218
Sandwich-Train (439).jpeg,0.0011264931252349872,0.4451009512046792,8.318254530661177,715816960.999897,5592320.999999186,0.0011264931252349872,0.9760547687373279,0.0006945773670732372,0.33709210781398724,8.809085752069173,715816961.0001096,5592321.000000451,0.0006945773670732372,0.9461628451780436,0.0010113802219727831,0.40503938431165776,8.515185417386109,715816960.9997635,5592321.000000572,0.0010113802219727831,0.963865813500915,0.0007570477038935722,0.35521482909332003,8.752604192154864,715816961.0000992,5592321.000000216,0.0007570477038935722,0.9491742709781373
Sandwich-Train (44).jpeg,0.000859849806375209,0.42569139750915796,8.51942938942465,715816960.9999115,5592320.999999622,0.000859849806375209,0.9819872496434148,0.0004505614618447467,0.3044979210589322,9.013328027831964,715816960.9998481,5592321.000000371,0.0004505614618447467,0.9645010053093475,0.000611489166001133,0.3523964546646104,8.791382489692595,715816961.0001172,5592321.000000531,0.000611489166001133,0.9760255408382702,0.0004794395848457012,0.31350938306803766,9.004852206318319,715816960.9998486,5592321.000000448,0.0004794395848457012,0.9646157577495343
Sandwich-Train (440).jpeg,0.00026996200766716535,0.1897585672850241,9.410351630630053,715816961.0001448,5592320.999999076,0.00026996200766716535,0.953090963064313,0.0001637533294288427,0.14923852692815157,9.643883521164277,715816960.9999275,5592321.000000235,0.0001637533294288427,0.9234842032346038,0.0002584179834089269,0.17971473581593994,9.480586368037386,715816961.000037,5592320.999999745,0.0002584179834089269,0.9497514474467514,0.0002121923730708054,0.1565652811798304,9.624679021427726,715816961.0002457,5592321.0000009,0.0002121923730708054,0.9202109693193753
Sandwich-Train (441).jpeg,0.0009780108804926053,0.3086170244214532,8.712746474383861,715816960.9999384,5592320.9999996545,0.0009780108804926053,0.9774175460364968,0.0004635682743222765,0.19806187653934137,9.20581558083742,715816960.9998578,5592321.000000345,0.0004635682743222765,0.9261313622979042,0.0006079704838926554,0.23001821436402797,9.084347531585426,715816960.9998351,5592321.0000002645,0.0006079704838926554,0.9408798183719851,0.00046651208214125146,0.19466081586225176,9.25374774786561,715816960.9997394,5592320.999999874,0.00046651208214125146,0.9215279683270273
Sandwich-Train (442).jpeg,0.00048466143886454806,0.2223650271500436,9.129597016522055,715816961.0000235,5592321.000000763,0.00048466143886454806,0.9210125573370848,0.00030176472643828436,0.1759231179649264,9.374890388929208,715816960.9999213,5592320.999997583,0.00030176472643828436,0.8528952675917895,0.0004348191832779116,0.20575234282148833,9.252648624667003,715816960.9998124,5592321.000000437,0.0004348191832779116,0.8952558237500793,0.0002939022765263263,0.1691579157550784,9.387963687303724,715816960.9998523,5592320.999997938,0.0002939022765263263,0.8547945731513322
Taco-Train (1).jpeg,0.0006110156160326494,0.41317639556371266,8.57689271618447,715816960.9999114,5592320.999999094,0.0006110156160326494,0.9834131441431425,0.0003146232295248406,0.2989340783944303,9.12281833832054,715816961.000107,5592321.000000327,0.0003146232295248406,0.9584012920513632,0.000381938347228317,0.3242021111513026,8.957870038867933,715816960.9998969,5592321.000000839,0.000381938347228317,0.973547173400888,0.00031018159163822445,0.29490214512278884,9.07625349093406,715816961.0001031,5592321.000000658,0.00031018159163822445,0.9667848371620904
Taco-Train (10).jpeg,0.0012565580217798245,0.46289224081517144,7.660966898416929,715816960.9999563,5592321.000000888,0.0012565580217798245,0.9656022660109317,0.0008396387574292703,0.3807726315893565,8.0091684057188,715816960.9999348,5592321.000000418,0.0008396387574292703,0.9348555935690321,0.0012997295675523538,0.4587506899060664,7.7021514663319826,715816960.9999206,5592320.999999657,0.0012997295675523538,0.953511216408793,0.0008506673716890242,0.3802208493482542,8.028536304566314,715816960.9999337,5592320.999999451,0.0008506673716890242,0.9230739086362648
Taco-Train (100).jpeg,0.0006262277024915167,0.45302021067344855,8.453499601751263,715816961.0001475,5592320.999999079,0.0006262277024915167,0.9668181700531249,0.0001880304491644286,0.24556503167285157,9.240387604639926,715816960.9998145,5592320.999999449,0.0001880304491644286,0.9199335498323594,0.00020959892756577803,0.25917374142494304,9.132093194029622,715816961.0000768,5592320.9999994235,0.00020959892756577803,0.9350162460939482,0.0001856722767740397,0.24131933968965535,9.245782400188022,715816960.9997964,5592321.000001529,0.0001856722767740397,0.9216001290774382
Taco-Train (101).jpeg,0.0007283600010854191,0.3447243550388512,8.687821205205045,715816960.9998962,5592320.999999362,0.0007283600010854191,0.9608042305004992,0.0004758717877535928,0.2836075560047165,8.972058599754886,715816960.9998895,5592321.000000047,0.0004758717877535928,0.9279493967306426,0.0006901529288172268,0.3369050842281064,8.710431264640334,715816960.9999436,5592320.999999656,0.0006901529288172268,0.953860734898023,0.00047005485845231647,0.27903957108849325,8.990171375305104,715816960.999856,5592320.999998971,0.00047005485845231647,0.9314694513686242
Taco-Train (102).jpeg,0.00143779710424173,0.3815605544053156,8.29057661105263,715816960.999859,5592321.000001677,0.00143779710424173,0.9106105655183276,0.0005992327175320947,0.24201034401603866,8.844759792665387,715816961.0001047,5592320.999998172,0.0005992327175320947,0.8569855301754977,0.0007307922690619503,0.26969855361885847,8.696318371045109,715816961.0003022,5592320.999999594,0.0007307922690619503,0.8996371413052022,0.0006106901712028793,0.24753922441395296,8.829347166522385,715816961.000106,5592320.999999672,0.0006106901712028793,0.8365790740517268
Taco-Train (103).jpeg,0.00028875012522264654,0.2877658707743674,9.288292971861445,715816960.9998727,5592320.999998846,0.00028875012522264654,0.935186810137642,0.0001829082251346384,0.22930652398727577,9.5539286439714,715816960.9999936,5592320.999998872,0.0001829082251346384,0.89930567713017,0.0002656695478149459,0.2716692026029558,9.285878748888765,715816960.9998866,5592321.000000715,0.0002656695478149459,0.9427502469883348,0.00019615262205563603,0.23591280937625955,9.496850007410538,715816960.9999642,5592321.000001104,0.00019615262205563603,0.9119669204145058
Taco-Train (104).jpeg,0.005818155301946239,0.306458976794889,8.763255496186828,715816961.0000216,5592320.999999275,0.005818155301946239,0.902650990638263,0.004880959618858624,0.2622440410889418,8.98082262198414,715816961.0002022,5592320.9999992745,0.004880959618858624,0.8483058258987392,0.00552388677125592,0.30210941605807123,8.793275427510915,715816960.9999965,5592321.00000053,0.00552388677125592,0.8998494863536244,0.004904846708629675,0.2656072981293145,8.953926187176664,715816961.0002272,5592320.999998969,0.004904846708629675,0.8474015671466185
Taco-Train (105).jpeg,0.0003232650696339758,0.35220276678949614,8.794819168544851,715816961.0000263,5592321.000001203,0.0003232650696339758,0.9745572448879263,0.00023659470713580506,0.2949273867767739,9.050350436068129,715816961.0001034,5592321.00000011,0.00023659470713580506,0.9612659515329058,0.00029622135483590214,0.3290079041832385,8.832673008440432,715816961.000039,5592320.999999407,0.00029622135483590214,0.9735459731446668,0.00019962426348206562,0.2643110613107091,9.165700408169709,715816961.0001285,5592320.999999096,0.00019962426348206562,0.9523644288087512
Taco-Train (106).jpeg,0.0019271172391050037,0.49362520043727814,8.232091012925892,715816960.9998335,5592321.000001078,0.0019271172391050037,0.9680774199215159,0.0011902012377271783,0.39620802995071686,8.69182149566747,715816960.999869,5592320.99999849,0.0011902012377271783,0.934238363133488,0.0016036494250597254,0.4424403736771453,8.493862626734556,715816960.9998131,5592321.000001197,0.0016036494250597254,0.942572643988957,0.001176897810155897,0.39695195098444946,8.702961032666162,715816960.9998775,5592320.999999709,0.001176897810155897,0.9228226121255646
Taco-Train (107).jpeg,0.0003828820753703331,0.3473739452332678,8.742257398595063,715816960.9999062,5592320.999999486,0.0003828820753703331,0.9771299709745535,0.0002637491334133668,0.29473636432225714,9.006002943634787,715816961.0000893,5592321.00000006,0.0002637491334133668,0.9594060843523027,0.00039896165626448506,0.36232021159861394,8.667873933810466,715816961.0000151,5592321.000000009,0.00039896165626448506,0.9759129969615652,0.00026357589067452496,0.29189878198046104,8.997833156198316,715816961.0000767,5592321.000000824,0.00026357589067452496,0.9593435633890338
Taquito-Train (1).jpeg,0.002151013086196089,0.35815069082359247,8.735243508329187,715816960.9997836,5592321.000001863,0.002151013086196089,0.9184556809425524,0.0013784323925759426,0.2800544597766687,9.08906478022789,715816961.0003623,5592321.000000151,0.0013784323925759426,0.8700914589583512,0.002426007791571931,0.3619610689342833,8.706486305574613,715816960.9998586,5592321.000002169,0.002426007791571931,0.9440804514515622,0.0014147998579926802,0.2830172006696803,9.044297582512145,715816961.0003314,5592320.999999789,0.0014147998579926802,0.8807647524805862
Taquito-Train (10).jpeg,0.011866527201706068,0.2815355292500855,8.881981702159148,715816960.9999608,5592320.99999974,0.011866527201706068,0.9295993095927099,0.010599765659204818,0.24122178086069887,9.102208400103788,715816961.0001171,5592321.000001122,0.010599765659204818,0.8885301598755312,0.01140720265242356,0.27093892528484803,8.912903672069714,715816961.0000993,5592321.000001629,0.01140720265242356,0.9284220528876006,0.010680869935162747,0.24351486884062593,9.096306576071177,715816961.000142,5592321.000001077,0.010680869935162747,0.8918561447156825
Taquito-Train (100).jpeg,0.0007466005558806739,0.3297790451840339,8.88163696322402,715816961.0000362,5592321.000000195,0.0007466005558806739,0.9496286999939071,0.0005428390699986525,0.28415878664321453,9.145652864137269,715816960.9999259,5592321.0000005225,0.0005428390699986525,0.9211582305421444,0.0007781819410981561,0.3287412350798389,8.929159884296002,715816961.0001266,5592321.000000765,0.0007781819410981561,0.9443458971082053,0.0005350318200091239,0.27999245585977656,9.156986413077899,715816960.9999974,5592320.999998998,0.0005350318200091239,0.9207762065760285
Taquito-Train (101).jpeg,0.0013233328740079788,0.4417619517987509,8.28093545587023,715816961.0002038,5592321.000000553,0.0013233328740079788,0.9866325920915477,0.0007100551447540499,0.32513032098154937,8.786416969103046,715816961.0003529,5592321.00000086,0.0007100551447540499,0.9627416953744488,0.0008892242438753867,0.3697212594196141,8.617322103821818,715816960.9999024,5592320.999999846,0.0008892242438753867,0.9732582014977583,0.0007080199812766438,0.32353289747156116,8.784254255357762,715816960.9996634,5592321.000000499,0.0007080199812766438,0.9703172216082283
Taquito-Train (102).jpeg,0.00019529245259694304,0.21958430020391967,9.443167934743373,715816960.9998817,5592321.00000021,0.00019529245259694304,0.9572612628371419,0.00013687833566937055,0.17876644680497378,9.665742398078324,715816960.9999187,5592321.000000825,0.00013687833566937055,0.9352147685061276,0.0001989265182648411,0.21687226531877632,9.454415050758758,715816960.9998864,5592320.999999498,0.0001989265182648411,0.9580703013619623,0.00013720076936642872,0.17455811574963764,9.695295379297377,715816960.9999115,5592320.999999591,0.00013720076936642872,0.9299703398705061
Taquito-Train (103).jpeg,0.012313756515084269,0.3251706873586355,8.547279053562235,715816961.000111,5592320.999998696,0.012313756515084269,0.958233044136723,0.010987848581144084,0.2658845032599808,8.841087967334337,715816960.9999915,5592320.999998142,0.010987848581144084,0.9218016984959019,0.0115567118370174,0.29170217453300745,8.706731714949733,715816960.999983,5592320.999999992,0.0115567118370174,0.9435284327233585,0.01102127614655555,0.2662947467878421,8.839263978574534,715816960.9999804,5592321.0000011325,0.01102127614655555,0.9233865206250829
Taquito-Train (104).jpeg,0.0008365927588248283,0.2582437079573723,9.07564301529426,715816960.9999284,5592320.999998581,0.0008365927588248283,0.9591125188757424,0.0005888163524394731,0.20420137478969327,9.383967640672155,715816960.999889,5592320.99999982,0.0005888163524394731,0.9268476847001235,0.000722533928371624,0.22955244434907227,9.23342902038249,715816961.0001574,5592320.999999436,0.000722533928371624,0.9464230452502369,0.0005703334176937704,0.1924475153602254,9.457942906120854,715816960.9998494,5592320.999998416,0.0005703334176937704,0.9151746113515401
Taquito-Train (105).jpeg,0.00036379317146163656,0.3194353682454358,8.999970207669069,715816960.9999131,5592321.000000992,0.00036379317146163656,0.9686295259954502,0.00019462224535800335,0.21553872984816277,9.423415892150972,715816961.0001402,5592321.000000279,0.00019462224535800335,0.9403988198722921,0.00023482811229373155,0.24122279371642213,9.265829759153931,715816961.0000268,5592321.000001326,0.00023482811229373155,0.9591528864966209,0.00017865986257182415,0.2072096099558266,9.450244161270863,715816961.0001599,5592320.999999245,0.00017865986257182415,0.9391336063901041
Taquito-Train (106).jpeg,0.0001104900077456111,0.18762076461046226,9.638879421959263,715816960.9998573,5592320.999998811,0.0001104900077456111,0.9242648843425961,7.874487386634825e-05,0.1472019288025115,9.9014195895326,715816960.9998493,5592320.999999285,7.874487386634825e-05,0.8753820708157657,9.836990637021318e-05,0.17036524557944238,9.735398588347014,715816960.999895,5592320.999999334,9.836990637021318e-05,0.9141938454537463,7.888327206992228e-05,0.1448518571799795,9.906491387340639,715816960.9998612,5592320.999998475,7.888327206992228e-05,0.873885601555465
Taquito-Train (107).jpeg,0.0005885949432286727,0.380139011498673,8.664038433775069,715816961.0001104,5592320.999999259,0.0005885949432286727,0.9732223050646027,0.0003901244836643822,0.30379553664781905,8.955039053045644,715816960.9999803,5592320.99999974,0.0003901244836643822,0.9632093323695986,0.0005221803203956268,0.343401325165753,8.764385938517496,715816960.9998641,5592320.9999991795,0.0005221803203956268,0.9753858845638371,0.0003536015846140268,0.2849547447183354,9.088979106914536,715816961.0001976,5592320.999999623,0.0003536015846140268,0.9514985521047071
